,var_id,var_name,data_year
1777,f1127810,"gen_int_med,_pc,_hosp_ft_staff",0
1778,f1127919,"gen_internal_med,_oth_prof_act",0
1779,f1127915,"gen_internal_med,_oth_prof_act",0
1780,f1127910,"gen_internal_med,_oth_prof_act",0
1781,f1173519,"pediatrics,gen,pc,hosp_resident",0
1782,f1173515,"pediatrics,gen,pc,hosp_resident",0
1783,f1173510,"pediatrics,gen,pc,hosp_resident",0
1784,f1173619,"pediatrics,gen,pc,hosp_ft_staff",0
1785,f1173615,"pediatrics,gen,pc,hosp_ft_staff",0
1786,f1173610,"pediatrics,gen,pc,hosp_ft_staff",0
1787,f1173719,"pediatrics,_gen,_oth_prof_act",0
1788,f1173715,"pediatrics,_gen,_oth_prof_act",0
1789,f1173710,"pediatrics,_gen,_oth_prof_act",0
1790,f1173919,"other_med,_pc,_hosp_residents",0
1791,f1173915,"other_med,_pc,_hosp_residents",0
1792,f1173910,"other_med,_pc,_hosp_residents",0
1793,f1174019,"other_med,_pc,_hosp_ft_staff",0
1794,f1174015,"other_med,_pc,_hosp_ft_staff",0
1795,f1174010,"other_med,_pc,_hosp_ft_staff",0
1796,f1174119,"other_med,_other_prof_activity",0
1797,f1174115,"other_med,_other_prof_activity",0
1798,f1174110,"other_med,_other_prof_activity",0
1799,f1128919,"genrl_surg,_pc,_hosp_residents",0
1800,f1128915,"genrl_surg,_pc,_hosp_residents",0
1801,f1128910,"genrl_surg,_pc,_hosp_residents",0
1802,f1129019,"genrl_surg,_pc,_hosp_ft_staff",0
1803,f1129015,"genrl_surg,_pc,_hosp_ft_staff",0
1804,f1129010,"genrl_surg,_pc,_hosp_ft_staff",0
1805,f1129119,"genrl_surg,_other_prof_activity",0
1806,f1129115,"genrl_surg,_other_prof_activity",0
1807,f1129110,"genrl_surg,_other_prof_activity",0
1808,f1174319,"ob_gyn,_gen,_pc,hosp_residents",0
1809,f1174315,"ob_gyn,_gen,_pc,hosp_residents",0
1810,f1174310,"ob_gyn,_gen,_pc,hosp_residents",0
1811,f1174419,"ob_gyn,_gen,_pc,_hosp_ft_staff",0
1812,f1174415,"ob_gyn,_gen,_pc,_hosp_ft_staff",0
1813,f1174410,"ob_gyn,_gen,_pc,_hosp_ft_staff",0
1814,f1174519,"ob_gyn,_gen,_oth_prof_activity",0
1815,f1174515,"ob_gyn,_gen,_oth_prof_activity",0
1816,f1174510,"ob_gyn,_gen,_oth_prof_activity",0
1817,f1174719,"ob_gyn_subspecs,pc,hosp_resdnt",0
1818,f1174715,"ob_gyn_subspecs,pc,hosp_resdnt",0
1819,f1174710,"ob_gyn_subspecs,pc,hosp_resdnt",0
1820,f1174819,"ob_gyn_subspecs,pc,hosp_ft_stf",0
1821,f1174815,"ob_gyn_subspecs,pc,hosp_ft_stf",0
1822,f1174810,"ob_gyn_subspecs,pc,hosp_ft_stf",0
1823,f1174919,"ob_gyn_subspecs,_oth_prof_act",0
1824,f1174915,"ob_gyn_subspecs,_oth_prof_act",0
1825,f1174910,"ob_gyn_subspecs,_oth_prof_act",0
1826,f1129719,"other_surg,_pc,_hosp_residents",0
1827,f1129715,"other_surg,_pc,_hosp_residents",0
1828,f1129710,"other_surg,_pc,_hosp_residents",0
1829,f1129819,"other_surg,_pc,_hosp_ft_staff",0
1830,f1129815,"other_surg,_pc,_hosp_ft_staff",0
1831,f1129810,"other_surg,_pc,_hosp_ft_staff",0
1832,f1129919,"other_surg,_other_prof_activity",0
1833,f1129915,"other_surg,_other_prof_activity",0
1834,f1129910,"other_surg,_other_prof_activity",0
1835,f1130119,"psychiatry,_pc,_hosp_residents",0
1836,f1130115,"psychiatry,_pc,_hosp_residents",0
1837,f1130110,"psychiatry,_pc,_hosp_residents",0
1838,f1130219,"psychiatry,_pc,_hosp_ft_staff",0
1839,f1130215,"psychiatry,_pc,_hosp_ft_staff",0
1840,f1130210,"psychiatry,_pc,_hosp_ft_staff",0
1841,f1130319,"psychiatry,_other_prof_activity",0
1842,f1130315,"psychiatry,_other_prof_activity",0
1843,f1130310,"psychiatry,_other_prof_activity",0
1844,f1130519,"oth_oth_spec,_pc,_hosp_resident",0
1845,f1130515,"oth_oth_spec,_pc,_hosp_resident",0
1846,f1130510,"oth_oth_spec,_pc,_hosp_resident",0
1847,f1130619,"oth_oth_spec,_pc,_hosp_ft_staff",0
1848,f1130615,"oth_oth_spec,_pc,_hosp_ft_staff",0
1849,f1130610,"oth_oth_spec,_pc,_hosp_ft_staff",0
1850,f1130719,"other_other_spec,_oth_prof_act",0
1851,f1130715,"other_other_spec,_oth_prof_act",0
1852,f1130710,"other_other_spec,_oth_prof_act",0
1853,f0482019,"total_m.d.'s,_male",0
1854,f0482015,"total_m.d.'s,_male",0
1855,f0482010,"total_m.d.'s,_male",0
1856,f0482119,"total_m.d.'s,_female",0
1857,f0482115,"total_m.d.'s,_female",0
1858,f0482110,"total_m.d.'s,_female",0
1859,f0490019,"md's,_inactive,_male",0
1860,f0490015,"md's,_inactive,_male",0
1861,f0490010,"md's,_inactive,_male",0
1862,f0490119,"md's,_inactive,_female",0
1863,f0490115,"md's,_inactive,_female",0
1864,f0490110,"md's,_inactive,_female",0
1865,f0490419,"total_m.d.'s,_<_35",0
1866,f0490415,"total_m.d.'s,_<_35",0
1867,f0490410,"total_m.d.'s,_<_35",0
1868,f0490519,"total_m.d.'s,_35_44",0
1869,f0490515,"total_m.d.'s,_35_44",0
1870,f0490510,"total_m.d.'s,_35_44",0
1871,f0490619,"total_m.d.'s,_45_54",0
1872,f0490615,"total_m.d.'s,_45_54",0
1873,f0490610,"total_m.d.'s,_45_54",0
1874,f0490719,"total_m.d.'s,_55_64",0
1875,f0490715,"total_m.d.'s,_55_64",0
1876,f0490710,"total_m.d.'s,_55_64",0
1877,f1201619,"total_m.d.'s,_65_74",0
1878,f1201615,"total_m.d.'s,_65_74",0
1879,f1201610,"total_m.d.'s,_65_74",0
1880,f1201719,"total_m.d.'s,_75_+",0
1881,f1201715,"total_m.d.'s,_75_+",0
1882,f1201710,"total_m.d.'s,_75_+",0
1883,f0491019,"md's,_tot_general_pract,_<_35",0
1884,f0491015,"md's,_tot_general_pract,_<_35",0
1885,f0491010,"md's,_tot_general_pract,_<_35",0
1886,f0491119,"md's,_tot_general_pract,_35_44",0
1887,f0491115,"md's,_tot_general_pract,_35_44",0
1888,f0491110,"md's,_tot_general_pract,_35_44",0
1889,f0491219,"md's,_tot_general_pract,_45_54",0
1890,f0491215,"md's,_tot_general_pract,_45_54",0
1891,f0491210,"md's,_tot_general_pract,_45_54",0
1892,f0491319,"md's,_tot_general_pract,_55_64",0
1893,f0491315,"md's,_tot_general_pract,_55_64",0
1894,f0491310,"md's,_tot_general_pract,_55_64",0
1895,f1201819,"md's,_tot_general_pract,_65_74",0
1896,f1201815,"md's,_tot_general_pract,_65_74",0
1897,f1201810,"md's,_tot_general_pract,_65_74",0
1898,f1201919,"md's,_tot_general_pract,_75_+",0
1899,f1201915,"md's,_tot_general_pract,_75_+",0
1900,f1201910,"md's,_tot_general_pract,_75_+",0
1901,f1074919,"md's,_general_pract,_<_35",0
1902,f1074915,"md's,_general_pract,_<_35",0
1903,f1074910,"md's,_general_pract,_<_35",0
1904,f1075019,"md's,_general_pract,_35_44",0
1905,f1075015,"md's,_general_pract,_35_44",0
1906,f1075010,"md's,_general_pract,_35_44",0
1907,f1075119,"md's,_general_pract,_45_54",0
1908,f1075115,"md's,_general_pract,_45_54",0
1909,f1075110,"md's,_general_pract,_45_54",0
1910,f1075219,"md's,_general_pract,_55_64",0
1911,f1075215,"md's,_general_pract,_55_64",0
1912,f1075210,"md's,_general_pract,_55_64",0
1913,f1202019,"md's,_general_pract,_65_74",0
1914,f1202015,"md's,_general_pract,_65_74",0
1915,f1202010,"md's,_general_pract,_65_74",0
1916,f1202119,"md's,_general_pract,_75_+",0
1917,f1202115,"md's,_general_pract,_75_+",0
1918,f1202110,"md's,_general_pract,_75_+",0
1919,f1202219,"md's,_family_med_gen,_<_35",0
1920,f1202215,"md's,_family_med_gen,_<_35",0
1921,f1202210,"md's,_family_med_gen,_<_35",0
1922,f1202319,"md's,_family_med_gen,_35_44",0
1923,f1202315,"md's,_family_med_gen,_35_44",0
1924,f1202310,"md's,_family_med_gen,_35_44",0
1925,f1202419,"md's,_family_med_gen,_45_54",0
1926,f1202415,"md's,_family_med_gen,_45_54",0
1927,f1202410,"md's,_family_med_gen,_45_54",0
1928,f1202519,"md's,_family_med_gen,_55_64",0
1929,f1202515,"md's,_family_med_gen,_55_64",0
1930,f1202510,"md's,_family_med_gen,_55_64",0
1931,f1202619,"md's,_family_med_gen,_65_74",0
1932,f1202615,"md's,_family_med_gen,_65_74",0
1933,f1202610,"md's,_family_med_gen,_65_74",0
1934,f1202719,"md's,_family_med_gen,_75_+",0
1935,f1202715,"md's,_family_med_gen,_75_+",0
1936,f1202710,"md's,_family_med_gen,_75_+",0
1937,f1202819,"md's,_family_prac_subsp,_<_35",0
1938,f1202815,"md's,_family_prac_subsp,_<_35",0
1939,f1202810,"md's,_family_prac_subsp,_<_35",0
1940,f1202919,"md's,_family_prac_subsp,_35_44",0
1941,f1202915,"md's,_family_prac_subsp,_35_44",0
1942,f1202910,"md's,_family_prac_subsp,_35_44",0
1943,f1203019,"md's,_family_prac_subsp,_45_54",0
1944,f1203015,"md's,_family_prac_subsp,_45_54",0
1945,f1203010,"md's,_family_prac_subsp,_45_54",0
1946,f1203119,"md's,_family_prac_subsp,_55_64",0
1947,f1203115,"md's,_family_prac_subsp,_55_64",0
1948,f1203110,"md's,_family_prac_subsp,_55_64",0
1949,f1203219,"md's,_family_prac_subsp,_65_74",0
1950,f1203215,"md's,_family_prac_subsp,_65_74",0
1951,f1203210,"md's,_family_prac_subsp,_65_74",0
1952,f1203319,"md's,_family_prac_subsp,_75_+",0
1953,f1203315,"md's,_family_prac_subsp,_75_+",0
1954,f1203310,"md's,_family_prac_subsp,_75_+",0
1955,f0491619,"medical_specs,_total,_<_35",0
1956,f0491615,"medical_specs,_total,_<_35",0
1957,f0491610,"medical_specs,_total,_<_35",0
1958,f0491719,"medical_specs,_total,_35_44",0
1959,f0491715,"medical_specs,_total,_35_44",0
1960,f0491710,"medical_specs,_total,_35_44",0
1961,f0491819,"medical_specs,_total,_45_54",0
1962,f0491815,"medical_specs,_total,_45_54",0
1963,f0491810,"medical_specs,_total,_45_54",0
1964,f0491919,"medical_specs,_total,_55_64",0
1965,f0491915,"medical_specs,_total,_55_64",0
1966,f0491910,"medical_specs,_total,_55_64",0
1967,f1203419,"medical_specs,_total,_65_74",0
1968,f1203415,"medical_specs,_total,_65_74",0
1969,f1203410,"medical_specs,_total,_65_74",0
1970,f1203519,"medical_specs,_total,_75_+",0
1971,f1203515,"medical_specs,_total,_75_+",0
1972,f1203510,"medical_specs,_total,_75_+",0
1973,f1185919,"allergy_&_immunology,_<_35",0
1974,f1185915,"allergy_&_immunology,_<_35",0
1975,f1185910,"allergy_&_immunology,_<_35",0
1976,f1186019,"allergy_&_immunology,_35_44",0
1977,f1186015,"allergy_&_immunology,_35_44",0
1978,f1186010,"allergy_&_immunology,_35_44",0
1979,f1186119,"allergy_&_immunology,_45_54",0
1980,f1186115,"allergy_&_immunology,_45_54",0
1981,f1186110,"allergy_&_immunology,_45_54",0
1982,f1186219,"allergy_&_immunology,_55_64",0
1983,f1186215,"allergy_&_immunology,_55_64",0
1984,f1186210,"allergy_&_immunology,_55_64",0
1985,f1203619,"allergy_&_immunology,_65_74",0
1986,f1203615,"allergy_&_immunology,_65_74",0
1987,f1203610,"allergy_&_immunology,_65_74",0
1988,f1203719,"allergy_&_immunology,_75_+",0
1989,f1203715,"allergy_&_immunology,_75_+",0
1990,f1203710,"allergy_&_immunology,_75_+",0
1991,f0492819,"cardiovascular_diseases,_<_35",0
1992,f0492815,"cardiovascular_diseases,_<_35",0
1993,f0492810,"cardiovascular_diseases,_<_35",0
1994,f0492919,"cardiovascular_diseases,_35_44",0
1995,f0492915,"cardiovascular_diseases,_35_44",0
1996,f0492910,"cardiovascular_diseases,_35_44",0
1997,f0493019,"cardiovascular_diseases,_45_54",0
1998,f0493015,"cardiovascular_diseases,_45_54",0
1999,f0493010,"cardiovascular_diseases,_45_54",0
2000,f0493119,"cardiovascular_diseases,_55_64",0
2001,f0493115,"cardiovascular_diseases,_55_64",0
2002,f0493110,"cardiovascular_diseases,_55_64",0
2003,f1203819,"cardiovascular_diseases,_65_74",0
2004,f1203815,"cardiovascular_diseases,_65_74",0
2005,f1203810,"cardiovascular_diseases,_65_74",0
2006,f1203919,"cardiovascular_diseases,_75_+",0
2007,f1203915,"cardiovascular_diseases,_75_+",0
2008,f1203910,"cardiovascular_diseases,_75_+",0
2009,f0493419,"dermatology,_<_35",0
2010,f0493415,"dermatology,_<_35",0
2011,f0493410,"dermatology,_<_35",0
2012,f0493519,"dermatology,_35_44",0
2013,f0493515,"dermatology,_35_44",0
2014,f0493510,"dermatology,_35_44",0
2015,f0493619,"dermatology,_45_54",0
2016,f0493615,"dermatology,_45_54",0
2017,f0493610,"dermatology,_45_54",0
2018,f0493719,"dermatology,_55_64",0
2019,f0493715,"dermatology,_55_64",0
2020,f0493710,"dermatology,_55_64",0
2021,f1204019,"dermatology,_65_74",0
2022,f1204015,"dermatology,_65_74",0
2023,f1204010,"dermatology,_65_74",0
2024,f1204119,"dermatology,_75_+",0
2025,f1204115,"dermatology,_75_+",0
2026,f1204110,"dermatology,_75_+",0
2027,f0494019,"gastroenterology,_<_35",0
2028,f0494015,"gastroenterology,_<_35",0
2029,f0494010,"gastroenterology,_<_35",0
2030,f0494119,"gastroenterology,_35_44",0
2031,f0494115,"gastroenterology,_35_44",0
2032,f0494110,"gastroenterology,_35_44",0
2033,f0494219,"gastroenterology,_45_54",0
2034,f0494215,"gastroenterology,_45_54",0
2035,f0494210,"gastroenterology,_45_54",0
2036,f0494319,"gastroenterology,_55_64",0
2037,f0494315,"gastroenterology,_55_64",0
2038,f0494310,"gastroenterology,_55_64",0
2039,f1204219,"gastroenterology,_65_74",0
2040,f1204215,"gastroenterology,_65_74",0
2041,f1204210,"gastroenterology,_65_74",0
2042,f1204319,"gastroenterology,_75_+",0
2043,f1204315,"gastroenterology,_75_+",0
2044,f1204310,"gastroenterology,_75_+",0
2045,f1186419,"general_internal_med,_<_35",0
2046,f1186415,"general_internal_med,_<_35",0
2047,f1186410,"general_internal_med,_<_35",0
2048,f1186519,"general_internal_med,_35_44",0
2049,f1186515,"general_internal_med,_35_44",0
2050,f1186510,"general_internal_med,_35_44",0
2051,f1186619,"general_internal_med,_45_54",0
2052,f1186615,"general_internal_med,_45_54",0
2053,f1186610,"general_internal_med,_45_54",0
2054,f1186719,"general_internal_med,_55_64",0
2055,f1186715,"general_internal_med,_55_64",0
2056,f1186710,"general_internal_med,_55_64",0
2057,f1204419,"general_internal_med,_65_74",0
2058,f1204415,"general_internal_med,_65_74",0
2059,f1204410,"general_internal_med,_65_74",0
2060,f1204519,"general_internal_med,_75_+",0
2061,f1204515,"general_internal_med,_75_+",0
2062,f1204510,"general_internal_med,_75_+",0
2063,f1186919,"internal_med_subspecs,_<_35",0
2064,f1186915,"internal_med_subspecs,_<_35",0
2065,f1186910,"internal_med_subspecs,_<_35",0
2066,f1187019,"internal_med_subspecs,_35_44",0
2067,f1187015,"internal_med_subspecs,_35_44",0
2068,f1187010,"internal_med_subspecs,_35_44",0
2069,f1187119,"internal_med_subspecs,_45_54",0
2070,f1187115,"internal_med_subspecs,_45_54",0
2071,f1187110,"internal_med_subspecs,_45_54",0
2072,f1187219,"internal_med_subspecs,_55_64",0
2073,f1187215,"internal_med_subspecs,_55_64",0
2074,f1187210,"internal_med_subspecs,_55_64",0
2075,f1204619,"internal_med_subspecs,_65_74",0
2076,f1204615,"internal_med_subspecs,_65_74",0
2077,f1204610,"internal_med_subspecs,_65_74",0
2078,f1204719,"internal_med_subspecs,_75_+",0
2079,f1204715,"internal_med_subspecs,_75_+",0
2080,f1204710,"internal_med_subspecs,_75_+",0
2081,f1187419,"pediatrics,_general,_<_35",0
2082,f1187415,"pediatrics,_general,_<_35",0
2083,f1187410,"pediatrics,_general,_<_35",0
2084,f1187519,"pediatrics,_general,_35_44",0
2085,f1187515,"pediatrics,_general,_35_44",0
2086,f1187510,"pediatrics,_general,_35_44",0
2087,f1187619,"pediatrics,_general,_45_54",0
2088,f1187615,"pediatrics,_general,_45_54",0
2089,f1187610,"pediatrics,_general,_45_54",0
2090,f1187719,"pediatrics,_general,_55_64",0
2091,f1187715,"pediatrics,_general,_55_64",0
2092,f1187710,"pediatrics,_general,_55_64",0
2093,f1204819,"pediatrics,_general,_65_74",0
2094,f1204815,"pediatrics,_general,_65_74",0
2095,f1204810,"pediatrics,_general,_65_74",0
2096,f1204919,"pediatrics,_general,_75_+",0
2097,f1204915,"pediatrics,_general,_75_+",0
2098,f1204910,"pediatrics,_general,_75_+",0
2099,f1187919,"pediatric_subspecs,_<_35",0
2100,f1187915,"pediatric_subspecs,_<_35",0
2101,f1187910,"pediatric_subspecs,_<_35",0
2102,f1188019,"pediatric_subspecs,_35_44",0
2103,f1188015,"pediatric_subspecs,_35_44",0
2104,f1188010,"pediatric_subspecs,_35_44",0
2105,f1188119,"pediatric_subspecs,_45_54",0
2106,f1188115,"pediatric_subspecs,_45_54",0
2107,f1188110,"pediatric_subspecs,_45_54",0
2108,f1188219,"pediatric_subspecs,_55_64",0
2109,f1188215,"pediatric_subspecs,_55_64",0
2110,f1188210,"pediatric_subspecs,_55_64",0
2111,f1205019,"pediatric_subspecs,_65_74",0
2112,f1205015,"pediatric_subspecs,_65_74",0
2113,f1205010,"pediatric_subspecs,_65_74",0
2114,f1205119,"pediatric_subspecs,_75_+",0
2115,f1205115,"pediatric_subspecs,_75_+",0
2116,f1205110,"pediatric_subspecs,_75_+",0
2117,f0496419,"pediatric_cardiology,_<_35",0
2118,f0496415,"pediatric_cardiology,_<_35",0
2119,f0496410,"pediatric_cardiology,_<_35",0
2120,f0496519,"pediatric_cardiology,_35_44",0
2121,f0496515,"pediatric_cardiology,_35_44",0
2122,f0496510,"pediatric_cardiology,_35_44",0
2123,f0496619,"pediatric_cardiology,_45_54",0
2124,f0496615,"pediatric_cardiology,_45_54",0
2125,f0496610,"pediatric_cardiology,_45_54",0
2126,f0496719,"pediatric_cardiology,_55_64",0
2127,f0496715,"pediatric_cardiology,_55_64",0
2128,f0496710,"pediatric_cardiology,_55_64",0
2129,f1205219,"pediatric_cardiology,_65_74",0
2130,f1205215,"pediatric_cardiology,_65_74",0
2131,f1205210,"pediatric_cardiology,_65_74",0
2132,f1205319,"pediatric_cardiology,_75_+",0
2133,f1205315,"pediatric_cardiology,_75_+",0
2134,f1205310,"pediatric_cardiology,_75_+",0
2135,f0497019,"pulmonary_diseases,_<_35",0
2136,f0497015,"pulmonary_diseases,_<_35",0
2137,f0497010,"pulmonary_diseases,_<_35",0
2138,f0497119,"pulmonary_diseases,_35_44",0
2139,f0497115,"pulmonary_diseases,_35_44",0
2140,f0497110,"pulmonary_diseases,_35_44",0
2141,f0497219,"pulmonary_diseases,_45_54",0
2142,f0497215,"pulmonary_diseases,_45_54",0
2143,f0497210,"pulmonary_diseases,_45_54",0
2144,f0497319,"pulmonary_diseases,_55_64",0
2145,f0497315,"pulmonary_diseases,_55_64",0
2146,f0497310,"pulmonary_diseases,_55_64",0
2147,f1205419,"pulmonary_diseases,_65_74",0
2148,f1205415,"pulmonary_diseases,_65_74",0
2149,f1205410,"pulmonary_diseases,_65_74",0
2150,f1205519,"pulmonary_diseases,_75_+",0
2151,f1205515,"pulmonary_diseases,_75_+",0
2152,f1205510,"pulmonary_diseases,_75_+",0
2153,f0497619,"surgical_specs,_total,_<_35",0
2154,f0497615,"surgical_specs,_total,_<_35",0
2155,f0497610,"surgical_specs,_total,_<_35",0
2156,f0497719,"surgical_specs,_total,_35_44",0
2157,f0497715,"surgical_specs,_total,_35_44",0
2158,f0497710,"surgical_specs,_total,_35_44",0
2159,f0497819,"surgical_specs,_total,_45_54",0
2160,f0497815,"surgical_specs,_total,_45_54",0
2161,f0497810,"surgical_specs,_total,_45_54",0
2162,f0497919,"surgical_specs,_total,_55_64",0
2163,f0497915,"surgical_specs,_total,_55_64",0
2164,f0497910,"surgical_specs,_total,_55_64",0
2165,f1205619,"surgical_specs,_total,_65_74",0
2166,f1205615,"surgical_specs,_total,_65_74",0
2167,f1205610,"surgical_specs,_total,_65_74",0
2168,f1205719,"surgical_specs,_total,_75_+",0
2169,f1205715,"surgical_specs,_total,_75_+",0
2170,f1205710,"surgical_specs,_total,_75_+",0
2171,f0498219,"general_surgery,_<_35",0
2172,f0498215,"general_surgery,_<_35",0
2173,f0498210,"general_surgery,_<_35",0
2174,f0498319,"general_surgery,_35_44",0
2175,f0498315,"general_surgery,_35_44",0
2176,f0498310,"general_surgery,_35_44",0
2177,f0498419,"general_surgery,_45_54",0
2178,f0498415,"general_surgery,_45_54",0
2179,f0498410,"general_surgery,_45_54",0
2180,f0498519,"general_surgery,_55_64",0
2181,f0498515,"general_surgery,_55_64",0
2182,f0498510,"general_surgery,_55_64",0
2183,f1205819,"general_surgery,_65_74",0
2184,f1205815,"general_surgery,_65_74",0
2185,f1205810,"general_surgery,_65_74",0
2186,f1205919,"general_surgery,_75_+",0
2187,f1205915,"general_surgery,_75_+",0
2188,f1205910,"general_surgery,_75_+",0
2189,f0498819,"neurological_surgery,_<_35",0
2190,f0498815,"neurological_surgery,_<_35",0
2191,f0498810,"neurological_surgery,_<_35",0
2192,f0498919,"neurological_surgery,_35_44",0
2193,f0498915,"neurological_surgery,_35_44",0
2194,f0498910,"neurological_surgery,_35_44",0
2195,f0499019,"neurological_surgery,_45_54",0
2196,f0499015,"neurological_surgery,_45_54",0
2197,f0499010,"neurological_surgery,_45_54",0
2198,f0499119,"neurological_surgery,_55_64",0
2199,f0499115,"neurological_surgery,_55_64",0
2200,f0499110,"neurological_surgery,_55_64",0
2201,f1206019,"neurological_surgery,_65_74",0
2202,f1206015,"neurological_surgery,_65_74",0
2203,f1206010,"neurological_surgery,_65_74",0
2204,f1206119,"neurological_surgery,_75_+",0
2205,f1206115,"neurological_surgery,_75_+",0
2206,f1206110,"neurological_surgery,_75_+",0
2207,f1188419,"ob_gyn,_general,_<_35",0
2208,f1188415,"ob_gyn,_general,_<_35",0
2209,f1188410,"ob_gyn,_general,_<_35",0
2210,f1188519,"ob_gyn,_general,_35_44",0
2211,f1188515,"ob_gyn,_general,_35_44",0
2212,f1188510,"ob_gyn,_general,_35_44",0
2213,f1188619,"ob_gyn,_general,_45_54",0
2214,f1188615,"ob_gyn,_general,_45_54",0
2215,f1188610,"ob_gyn,_general,_45_54",0
2216,f1188719,"ob_gyn,_general,_55_64",0
2217,f1188715,"ob_gyn,_general,_55_64",0
2218,f1188710,"ob_gyn,_general,_55_64",0
2219,f1206219,"ob_gyn,_general,_65_74",0
2220,f1206215,"ob_gyn,_general,_65_74",0
2221,f1206210,"ob_gyn,_general,_65_74",0
2222,f1206319,"ob_gyn,_general,_75_+",0
2223,f1206315,"ob_gyn,_general,_75_+",0
2224,f1206310,"ob_gyn,_general,_75_+",0
2225,f1188919,"ob_gyn_subspecs,_<_35",0
2226,f1188915,"ob_gyn_subspecs,_<_35",0
2227,f1188910,"ob_gyn_subspecs,_<_35",0
2228,f1189019,"ob_gyn_subspecs,_35_44",0
2229,f1189015,"ob_gyn_subspecs,_35_44",0
2230,f1189010,"ob_gyn_subspecs,_35_44",0
2231,f1189119,"ob_gyn_subspecs,_45_54",0
2232,f1189115,"ob_gyn_subspecs,_45_54",0
2233,f1189110,"ob_gyn_subspecs,_45_54",0
2234,f1189219,"ob_gyn_subspecs,_55_64",0
2235,f1189215,"ob_gyn_subspecs,_55_64",0
2236,f1189210,"ob_gyn_subspecs,_55_64",0
2237,f1206419,"ob_gyn_subspecs,_65_74",0
2238,f1206415,"ob_gyn_subspecs,_65_74",0
2239,f1206410,"ob_gyn_subspecs,_65_74",0
2240,f1206519,"ob_gyn_subspecs,_75_+",0
2241,f1206515,"ob_gyn_subspecs,_75_+",0
2242,f1206510,"ob_gyn_subspecs,_75_+",0
2243,f0500019,"ophthalmology,_<_35",0
2244,f0500015,"ophthalmology,_<_35",0
2245,f0500010,"ophthalmology,_<_35",0
2246,f0500119,"ophthalmology,_35_44",0
2247,f0500115,"ophthalmology,_35_44",0
2248,f0500110,"ophthalmology,_35_44",0
2249,f0500219,"ophthalmology,_45_54",0
2250,f0500215,"ophthalmology,_45_54",0
2251,f0500210,"ophthalmology,_45_54",0
2252,f0500319,"ophthalmology,_55_64",0
2253,f0500315,"ophthalmology,_55_64",0
2254,f0500310,"ophthalmology,_55_64",0
2255,f1206619,"ophthalmology,_65_74",0
2256,f1206615,"ophthalmology,_65_74",0
2257,f1206610,"ophthalmology,_65_74",0
2258,f1206719,"ophthalmology,_75_+",0
2259,f1206715,"ophthalmology,_75_+",0
2260,f1206710,"ophthalmology,_75_+",0
2261,f0500619,"orthopedic_surgery,_<_35",0
2262,f0500615,"orthopedic_surgery,_<_35",0
2263,f0500610,"orthopedic_surgery,_<_35",0
2264,f0500719,"orthopedic_surgery,_35_44",0
2265,f0500715,"orthopedic_surgery,_35_44",0
2266,f0500710,"orthopedic_surgery,_35_44",0
2267,f0500819,"orthopedic_surgery,_45_54",0
2268,f0500815,"orthopedic_surgery,_45_54",0
2269,f0500810,"orthopedic_surgery,_45_54",0
2270,f0500919,"orthopedic_surgery,_55_64",0
2271,f0500915,"orthopedic_surgery,_55_64",0
2272,f0500910,"orthopedic_surgery,_55_64",0
2273,f1206819,"orthopedic_surgery,_65_74",0
2274,f1206815,"orthopedic_surgery,_65_74",0
2275,f1206810,"orthopedic_surgery,_65_74",0
2276,f1206919,"orthopedic_surgery,_75_+",0
2277,f1206915,"orthopedic_surgery,_75_+",0
2278,f1206910,"orthopedic_surgery,_75_+",0
2279,f0501219,"otolaryngology,_<_35",0
2280,f0501215,"otolaryngology,_<_35",0
2281,f0501210,"otolaryngology,_<_35",0
2282,f0501319,"otolaryngology,_35_44",0
2283,f0501315,"otolaryngology,_35_44",0
2284,f0501310,"otolaryngology,_35_44",0
2285,f0501419,"otolaryngology,_45_54",0
2286,f0501415,"otolaryngology,_45_54",0
2287,f0501410,"otolaryngology,_45_54",0
2288,f0501519,"otolaryngology,_55_64",0
2289,f0501515,"otolaryngology,_55_64",0
2290,f0501510,"otolaryngology,_55_64",0
2291,f1207019,"otolaryngology,_65_74",0
2292,f1207015,"otolaryngology,_65_74",0
2293,f1207010,"otolaryngology,_65_74",0
2294,f1207119,"otolaryngology,_75_+",0
2295,f1207115,"otolaryngology,_75_+",0
2296,f1207110,"otolaryngology,_75_+",0
2297,f0501819,"plastic_surgery,_<_35",0
2298,f0501815,"plastic_surgery,_<_35",0
2299,f0501810,"plastic_surgery,_<_35",0
2300,f0501919,"plastic_surgery,_35_44",0
2301,f0501915,"plastic_surgery,_35_44",0
2302,f0501910,"plastic_surgery,_35_44",0
2303,f0502019,"plastic_surgery,_45_54",0
2304,f0502015,"plastic_surgery,_45_54",0
2305,f0502010,"plastic_surgery,_45_54",0
2306,f0502119,"plastic_surgery,_55_64",0
2307,f0502115,"plastic_surgery,_55_64",0
2308,f0502110,"plastic_surgery,_55_64",0
2309,f1207219,"plastic_surgery,_65_74",0
2310,f1207215,"plastic_surgery,_65_74",0
2311,f1207210,"plastic_surgery,_65_74",0
2312,f1207319,"plastic_surgery,_75_+",0
2313,f1207315,"plastic_surgery,_75_+",0
2314,f1207310,"plastic_surgery,_75_+",0
2315,f0502419,"colon_&_rectal_surgery,_<_35",0
2316,f0502415,"colon_&_rectal_surgery,_<_35",0
