fips_state_code,state_name,fips_county_code,county_name
,,000,Mount Jewett borough
,,000,Mount Joy borough
,,000,Mount Oliver borough
,,000,Mount Penn borough
,,000,Mount Pleasant borough
,,000,Mount Pocono borough
,,000,Mount Union borough
,,000,Mountville borough
,,000,Mount Wolf borough
,,000,Muncy borough
,,000,Munhall borough
,,000,Murrysville municipality
,,000,Myerstown borough
,,000,Nanticoke city
,,000,Nanty-Glo borough
,,000,Narberth borough
,,000,Nazareth borough
,,000,Nescopeck borough
,,000,Nesquehoning borough
,,000,New Albany borough
,,000,New Alexandria borough
,,000,New Baltimore borough
,,000,New Beaver borough
,,000,New Berlin borough
,,000,New Bethlehem borough
,,000,New Brighton borough
,,000,New Britain borough
,,000,New Buffalo borough
,,000,Newburg borough
,,000,Newburg borough
,,000,New Castle city
,,000,New Centerville borough
,,000,New Columbus borough
,,000,New Cumberland borough
,,000,New Eagle borough
,,000,Newell borough
,,000,New Florence borough
,,000,New Freedom borough
,,000,New Galilee borough
,,000,New Holland borough
,,000,New Hope borough
,,000,New Kensington city
,,000,New Lebanon borough
,,000,New Milford borough
,,000,New Morgan borough
,,000,New Oxford borough
,,000,New Paris borough
,,000,New Philadelphia borough
,,000,Newport borough
,,000,New Ringgold borough
,,000,Newry borough
,,000,New Salem borough
,,000,New Stanton borough
,,000,Newton Hamilton borough
,,000,Newtown borough
,,000,Newville borough
,,000,New Washington borough
,,000,New Wilmington borough
,,000,Nicholson borough
,,000,Norristown borough
,,000,Northampton borough
,,000,North Apollo borough
,,000,North Belle Vernon borough
,,000,North Braddock borough
,,000,North Catasauqua borough
,,000,North Charleroi borough
,,000,North East borough
,,000,Northern Cambria borough
,,000,North Irwin borough
,,000,Northumberland borough
,,000,North Wales borough
,,000,North York borough
,,000,Norwood borough
,,000,Nuangola borough
,,000,Oakdale borough
,,000,Oakland borough
,,000,Oakmont borough
,,000,Ohiopyle borough
,,000,Ohioville borough
,,000,Oil City city
,,000,Oklahoma borough
,,000,Old Forge borough
,,000,Olyphant borough
,,000,Orangeville borough
,,000,Orbisonia borough
,,000,Orrstown borough
,,000,Orwigsburg borough
,,000,Osceola Mills borough
,,000,Oswayo borough
,,000,Oxford borough
,,000,Paint borough
,,000,Palmerton borough
,,000,Palmyra borough
,,000,Palo Alto borough
,,000,Parker city
,,000,Parkesburg borough
,,000,Parkside borough
,,000,Parryville borough
,,000,Patterson Heights borough
,,000,Patton borough
,,000,Paxtang borough
,,000,Pen Argyl borough
,,000,Penbrook borough
,,000,Penn borough
,,000,Penndel borough
,,000,Penn Lake Park borough
,,000,Pennsburg borough
,,000,Pennsbury Village borough
,,000,Perkasie borough
,,000,Perryopolis borough
,,000,Petersburg borough
,,000,Petrolia borough
,,000,Philadelphia city
,,000,Philipsburg borough
,,000,Phoenixville borough
,,000,Picture Rocks borough
,,000,Pillow borough
,,000,Pine Grove borough
,,000,Pitcairn borough
,,000,Pittsburgh city
,,000,Pittston city
,,000,Platea borough
,,000,Pleasant Hills borough
,,000,Pleasantville borough
,,000,Pleasantville borough
,,000,Plum borough
,,000,Plumville borough
,,000,Plymouth borough
,,000,Point Marion borough
,,000,Polk borough
,,000,Portage borough
,,000,Port Allegany borough
,,000,Port Carbon borough
,,000,Port Clinton borough
,,000,Portersville borough
,,000,Portland borough
,,000,Port Matilda borough
,,000,Port Royal borough
,,000,Port Vue borough
,,000,Pottstown borough
,,000,Pottsville city
,,000,Pringle borough
,,000,Prompton borough
,,000,Prospect borough
,,000,Prospect Park borough
,,000,Punxsutawney borough
,,000,Quakertown borough
,,000,Quarryville borough
,,000,Railroad borough
,,000,Rainsburg borough
,,000,Ramey borough
,,000,Rankin borough
,,000,Reading city
,,000,Red Hill borough
,,000,Red Lion borough
,,000,Renovo borough
,,000,Reynoldsville borough
,,000,Rices Landing borough
,,000,Richland borough
,,000,Richlandtown borough
,,000,Ridgway borough
,,000,Ridley Park borough
,,000,Riegelsville borough
,,000,Rimersburg borough
,,000,Ringtown borough
,,000,Riverside borough
,,000,Roaring Spring borough
,,000,Robesonia borough
,,000,Rochester borough
,,000,Rockhill borough
,,000,Rockledge borough
,,000,Rockwood borough
,,000,Rome borough
,,000,Roscoe borough
,,000,Roseto borough
,,000,Rose Valley borough
,,000,Roseville borough
,,000,Rosslyn Farms borough
,,000,Rouseville borough
,,000,Royalton borough
,,000,Royersford borough
,,000,Rural Valley borough
,,000,Rutledge borough
,,000,Saegertown borough
,,000,St. Clair borough
,,000,St. Clairsville borough
,,000,St. Lawrence borough
,,000,St. Marys city
,,000,St. Petersburg borough
,,000,Salisbury borough
,,000,Salladasburg borough
,,000,Saltillo borough
,,000,Saltsburg borough
,,000,Sandy Lake borough
,,000,Sankertown borough
,,000,Saxonburg borough
,,000,Saxton borough
,,000,Sayre borough
,,000,Scalp Level borough
,,000,Schellsburg borough
,,000,Schuylkill Haven borough
,,000,Schwenksville borough
,,000,Scottdale borough
,,000,Scranton city
,,000,Selinsgrove borough
,,000,Sellersville borough
,,000,Seven Fields borough
,,000,Seven Springs borough
,,000,Seven Valleys borough
,,000,Seward borough
,,000,Sewickley borough
,,000,Sewickley Heights borough
,,000,Sewickley Hills borough
,,000,Shade Gap borough
,,000,Shamokin city
,,000,Shamokin Dam borough
,,000,Shanksville borough
,,000,Sharon city
,,000,Sharon Hill borough
,,000,Sharpsburg borough
,,000,Sharpsville borough
,,000,Sheakleyville borough
,,000,Shelocta borough
,,000,Shenandoah borough
,,000,Shickshinny borough
,,000,Shillington borough
,,000,Shinglehouse borough
,,000,Shippensburg borough
,,000,Shippenville borough
,,000,Shippingport borough
,,000,Shiremanstown borough
,,000,Shirleysburg borough
,,000,Shoemakersville borough
,,000,Shrewsbury borough
,,000,Silverdale borough
,,000,Sinking Spring borough
,,000,Slatington borough
,,000,Sligo borough
,,000,Slippery Rock borough
,,000,Smethport borough
,,000,Smicksburg borough
,,000,Smithfield borough
,,000,Smithton borough
,,000,Snow Shoe borough
,,000,S.N.P.J. borough
,,000,Snydertown borough
,,000,Somerset borough
,,000,Souderton borough
,,000,South Bethlehem borough
,,000,South Coatesville borough
,,000,South Connellsville borough
,,000,South Fork borough
,,000,South Greensburg borough
,,000,South Heights borough
,,000,Southmont borough
,,000,South New Castle borough
,,000,South Renovo borough
,,000,South Waverly borough
,,000,Southwest Greensburg borough
,,000,South Williamsport borough
,,000,Spartansburg borough
,,000,Speers borough
,,000,Springboro borough
,,000,Spring City borough
,,000,Springdale borough
,,000,Spring Grove borough
,,000,Starrucca borough
,,000,State College borough
,,000,Steelton borough
,,000,Stewartstown borough
,,000,Stillwater borough
,,000,Stockdale borough
,,000,Stockertown borough
,,000,Stoneboro borough
,,000,Stoystown borough
,,000,Strasburg borough
,,000,Strattanville borough
,,000,Strausstown borough
,,000,Stroudsburg borough
,,000,Sugarcreek borough
,,000,Sugar Grove borough
,,000,Sugar Notch borough
,,000,Summerhill borough
,,000,Summerville borough
,,000,Summit Hill borough
,,000,Sunbury city
,,000,Susquehanna Depot borough
,,000,Sutersville borough
,,000,Swarthmore borough
,,000,Swissvale borough
,,000,Swoyersville borough
,,000,Sykesville borough
,,000,Sylvania borough
,,000,Tamaqua borough
,,000,Tarentum borough
,,000,Tatamy borough
,,000,Taylor borough
,,000,Telford borough
,,000,Terre Hill borough
,,000,Thompson borough
,,000,Thompsontown borough
,,000,Thornburg borough
,,000,Three Springs borough
,,000,Throop borough
,,000,Tidioute borough
,,000,Timblin borough
,,000,Tioga borough
,,000,Tionesta borough
,,000,Titusville city
,,000,Topton borough
,,000,Towanda borough
,,000,Tower City borough
,,000,Townville borough
,,000,Trafford borough
,,000,Trainer borough
,,000,Trappe borough
,,000,Tremont borough
,,000,Troutville borough
,,000,Troy borough
,,000,Trumbauersville borough
,,000,Tullytown borough
,,000,Tunkhannock borough
,,000,Tunnelhill borough
,,000,Turbotville borough
,,000,Turtle Creek borough
,,000,Twilight borough
,,000,Tyrone borough
,,000,Ulysses borough
,,000,Union City borough
,,000,Union Dale borough
,,000,Uniontown city
,,000,Unionville borough
,,000,Upland borough
,,000,Ursina borough
,,000,Utica borough
,,000,Valencia borough
,,000,Valley-Hi borough
,,000,Vanderbilt borough
,,000,Vandergrift borough
,,000,Vandling borough
,,000,Venango borough
,,000,Verona borough
,,000,Versailles borough
,,000,Vintondale borough
,,000,Volant borough
,,000,Wall borough
,,000,Wallaceton borough
,,000,Walnutport borough
,,000,Wampum borough
,,000,Warren city
,,000,Warrior Run borough
,,000,Washington city
,,000,Washingtonville borough
,,000,Waterford borough
,,000,Watsontown borough
,,000,Wattsburg borough
,,000,Waymart borough
,,000,Waynesboro borough
,,000,Waynesburg borough
,,000,Weatherly borough
,,000,Weissport borough
,,000,Wellersburg borough
,,000,Wellsboro borough
,,000,Wellsville borough
,,000,Wernersville borough
,,000,Wesleyville borough
,,000,West Brownsville borough
,,000,West Chester borough
,,000,West Conshohocken borough
,,000,West Easton borough
,,000,West Elizabeth borough
,,000,Westfield borough
,,000,West Grove borough
,,000,West Hazleton borough
,,000,West Homestead borough
,,000,West Kittanning borough
,,000,West Leechburg borough
,,000,West Liberty borough
,,000,West Mayfield borough
,,000,West Middlesex borough
,,000,West Middletown borough
,,000,West Mifflin borough
,,000,Westmont borough
,,000,West Newton borough
,,000,Westover borough
,,000,West Pittston borough
,,000,West Reading borough
,,000,West Sunbury borough
,,000,West View borough
,,000,West Wyoming borough
,,000,West York borough
,,000,Wheatland borough
,,000,Whitaker borough
,,000,Whitehall borough
,,000,White Haven borough
,,000,White Oak borough
,,000,Wilkes-Barre city
,,000,Wilkinsburg borough
,,000,Williamsburg borough
,,000,Williamsport city
,,000,Williamstown borough
,,000,Wilmerding borough
,,000,Wilmore borough
,,000,Wilson borough
,,000,Windber borough
,,000,Wind Gap borough
,,000,Windsor borough
,,000,Winterstown borough
,,000,Womelsdorf borough
,,000,Woodbury borough
,,000,Woodcock borough
,,000,Wormleysburg borough
,,000,Worthington borough
,,000,Worthville borough
,,000,Wrightsville borough
,,000,Wyalusing borough
,,000,Wyoming borough
,,000,Wyomissing borough
,,000,Yardley borough
,,000,Yatesville borough
,,000,Yeadon borough
,,000,Yoe borough
,,000,York city
,,000,Yorkana borough
,,000,York Haven borough
,,000,York Springs borough
,,000,Youngstown borough
,,000,Youngsville borough
,,000,Youngwood borough
,,000,Zelienople borough
,,000,Rhode Island
,,001,Bristol County
,,003,Kent County
,,005,Newport County
,,007,Providence County
,,009,Washington County
,,001,Barrington town
,,001,Bristol town
,,001,Warren town
,,003,Coventry town
,,003,East Greenwich town
,,003,Warwick city
,,003,West Greenwich town
,,003,West Warwick town
,,005,Jamestown town
,,005,Little Compton town
,,005,Middletown town
,,005,Newport city
,,005,Portsmouth town
,,005,Tiverton town
,,007,Burrillville town
,,007,Central Falls city
,,007,Cranston city
,,007,Cumberland town
,,007,East Providence city
,,007,Foster town
,,007,Glocester town
,,007,Johnston town
,,007,Lincoln town
,,007,North Providence town
,,007,North Smithfield town
,,007,Pawtucket city
,,007,Providence city
,,007,Scituate town
,,007,Smithfield town
,,007,Woonsocket city
,,009,Charlestown town
,,009,Exeter town
,,009,Hopkinton town
,,009,Narragansett town
,,009,New Shoreham town
,,009,North Kingstown town
,,009,Richmond town
,,009,South Kingstown town
,,009,Westerly town
,,000,Central Falls city
,,000,Cranston city
,,000,East Providence city
,,000,Newport city
,,000,Pawtucket city
,,000,Providence city
,,000,Warwick city
,,000,Woonsocket city
,,000,South Carolina
,,001,Abbeville County
,,003,Aiken County
,,005,Allendale County
,,007,Anderson County
,,009,Bamberg County
,,011,Barnwell County
,,013,Beaufort County
,,015,Berkeley County
,,017,Calhoun County
,,019,Charleston County
,,021,Cherokee County
,,023,Chester County
,,025,Chesterfield County
,,027,Clarendon County
,,029,Colleton County
,,031,Darlington County
,,033,Dillon County
,,035,Dorchester County
,,037,Edgefield County
,,039,Fairfield County
,,041,Florence County
,,043,Georgetown County
,,045,Greenville County
,,047,Greenwood County
,,049,Hampton County
,,051,Horry County
,,053,Jasper County
,,055,Kershaw County
,,057,Lancaster County
,,059,Laurens County
,,061,Lee County
,,063,Lexington County
,,065,McCormick County
,,067,Marion County
,,069,Marlboro County
,,071,Newberry County
,,073,Oconee County
,,075,Orangeburg County
,,077,Pickens County
,,079,Richland County
,,081,Saluda County
,,083,Spartanburg County
,,085,Sumter County
,,087,Union County
,,089,Williamsburg County
,,091,York County
,,000,Abbeville city
,,000,Aiken city
,,000,Allendale town
,,000,Anderson city
,,000,Andrews town
,,000,Arcadia Lakes town
,,000,Atlantic Beach town
,,000,Awendaw town
,,000,Aynor town
,,000,Bamberg town
,,000,Barnwell city
,,000,Batesburg-Leesville town
,,000,Beaufort city
,,000,Belton city
,,000,Bennettsville city
,,000,Bethune town
,,000,Bishopville city
,,000,Blacksburg town
,,000,Blackville town
,,000,Blenheim town
,,000,Bluffton town
,,000,Blythewood town
,,000,Bonneau town
,,000,Bowman town
,,000,Branchville town
,,000,Briarcliffe Acres town
,,000,Brunson town
,,000,Burnettown town
,,000,Calhoun Falls town
,,000,Camden city
,,000,Cameron town
,,000,Campobello town
,,000,Carlisle town
,,000,Cayce city
,,000,Central town
,,000,Central Pacolet town
,,000,Chapin town
,,000,Charleston city
,,000,Cheraw town
,,000,Chesnee city
,,000,Chester city
,,000,Chesterfield town
,,000,Clemson city
,,000,Clinton city
,,000,Clio town
,,000,Clover town
,,000,Columbia city
,,000,Conway city
,,000,Cope town
,,000,Cordova town
,,000,Cottageville town
,,000,Coward town
,,000,Cowpens town
,,000,Cross Hill town
,,000,Darlington city
,,000,Denmark city
,,000,Dillon city
,,000,Donalds town
,,000,Due West town
,,000,Duncan town
,,000,Easley city
,,000,Eastover town
,,000,Edgefield town
,,000,Edisto Beach town
,,000,Ehrhardt town
,,000,Elgin town
,,000,Elko town
,,000,Elloree town
,,000,Estill town
,,000,Eutawville town
,,000,Fairfax town
,,000,Florence city
,,000,Folly Beach city
,,000,Forest Acres city
,,000,Fort Lawn town
,,000,Fort Mill town
,,000,Fountain Inn city
,,000,Furman town
,,000,Gaffney city
,,000,Gaston town
,,000,Georgetown city
,,000,Gifford town
,,000,Gilbert town
,,000,Goose Creek city
,,000,Govan town
,,000,Gray Court town
,,000,Great Falls town
,,000,Greeleyville town
,,000,Greenville city
,,000,Greenwood city
,,000,Greer city
,,000,Hampton town
,,000,Hanahan city
,,000,Hardeeville city
,,000,Harleyville town
,,000,Hartsville city
,,000,Heath Springs town
,,000,Hemingway town
,,000,Hickory Grove town
,,000,Hilda town
,,000,Hilton Head Island town
,,000,Hodges town
,,000,Holly Hill town
,,000,Hollywood town
,,000,Honea Path town
,,000,Inman city
,,000,Irmo town
,,000,Isle of Palms city
,,000,Iva town
,,000,Jackson town
,,000,James Island town
,,000,Jamestown town
,,000,Jefferson town
,,000,Jenkinsville town
,,000,Johnsonville city
,,000,Johnston town
,,000,Jonesville town
,,000,Kershaw town
,,000,Kiawah Island town
,,000,Kingstree town
,,000,Kline town
,,000,Lake City city
,,000,Lake View town
,,000,Lamar town
,,000,Lancaster city
,,000,Landrum city
,,000,Lane town
,,000,Latta town
,,000,Laurens city
,,000,Lexington town
,,000,Liberty city
,,000,Lincolnville town
,,000,Little Mountain town
,,000,Livingston town
,,000,Lockhart town
,,000,Lodge town
,,000,Loris city
,,000,Lowndesville town
,,000,Lowrys town
,,000,Luray town
,,000,Lyman town
,,000,Lynchburg town
,,000,McBee town
,,000,McClellanville town
,,000,McColl town
,,000,McConnells town
,,000,McCormick town
,,000,Manning city
,,000,Marion city
,,000,Mauldin city
,,000,Mayesville town
,,000,Meggett town
,,000,Moncks Corner town
,,000,Monetta town
,,000,Mount Croghan town
,,000,Mount Pleasant town
,,000,Mullins city
,,000,Myrtle Beach city
,,000,Neeses town
,,000,Newberry city
,,000,New Ellenton town
,,000,Nichols town
,,000,Ninety Six town
,,000,Norris town
,,000,North town
,,000,North Augusta city
,,000,North Charleston city
,,000,North Myrtle Beach city
,,000,Norway town
,,000,Olanta town
,,000,Olar town
,,000,Orangeburg city
,,000,Pacolet town
,,000,Pageland town
,,000,Pamplico town
,,000,Parksville town
,,000,Patrick town
,,000,Pawleys Island town
,,000,Paxville town
,,000,Peak town
,,000,Pelion town
,,000,Pelzer town
,,000,Pendleton town
,,000,Perry town
,,000,Pickens city
,,000,Pine Ridge town
,,000,Pinewood town
,,000,Plum Branch town
,,000,Pomaria town
,,000,Port Royal town
,,000,Prosperity town
,,000,Quinby town
,,000,Ravenel town
,,000,Reevesville town
,,000,Reidville town
,,000,Richburg town
,,000,Ridgeland town
,,000,Ridge Spring town
,,000,Ridgeville town
,,000,Ridgeway town
,,000,Rock Hill city
,,000,Rockville town
,,000,Rowesville town
,,000,Ruby town
,,000,St. George town
,,000,St. Matthews town
,,000,St. Stephen town
,,000,Salem town
,,000,Salley town
,,000,Saluda town
,,000,Santee town
,,000,Scotia town
,,000,Scranton town
,,000,Seabrook Island town
,,000,Sellers town
,,000,Seneca city
,,000,Sharon town
,,000,Silverstreet town
,,000,Simpsonville city
,,000,Six Mile town
,,000,Smoaks town
,,000,Smyrna town
,,000,Snelling town
,,000,Society Hill town
,,000,South Congaree town
,,000,Spartanburg city
,,000,Springdale town
,,000,Springfield town
,,000,Starr town
,,000,Stuckey town
,,000,Sullivan's Island town
,,000,Summerton town
,,000,Summerville town
,,000,Summit town
,,000,Sumter city
,,000,Surfside Beach town
,,000,Swansea town
,,000,Sycamore town
,,000,Tatum town
,,000,Tega Cay city
,,000,Timmonsville town
,,000,Travelers Rest city
,,000,Trenton town
,,000,Troy town
,,000,Turbeville town
,,000,Ulmer town
,,000,Union city
,,000,Vance town
,,000,Varnville town
,,000,Wagener town
,,000,Walhalla city
,,000,Walterboro city
,,000,Ward town
,,000,Ware Shoals town
,,000,Waterloo town
,,000,Wellford city
,,000,West Columbia city
,,000,Westminster city
,,000,West Pelzer town
,,000,West Union town
,,000,Whitmire town
,,000,Williams town
,,000,Williamston town
,,000,Williston town
,,000,Windsor town
,,000,Winnsboro town
,,000,Woodford town
,,000,Woodruff city
,,000,Yemassee town
,,000,York city
,,000,South Dakota
,,003,Aurora County
,,005,Beadle County
,,007,Bennett County
,,009,Bon Homme County
,,011,Brookings County
,,013,Brown County
,,015,Brule County
,,017,Buffalo County
,,019,Butte County
,,021,Campbell County
,,023,Charles Mix County
,,025,Clark County
,,027,Clay County
,,029,Codington County
,,031,Corson County
,,033,Custer County
,,035,Davison County
,,037,Day County
,,039,Deuel County
,,041,Dewey County
,,043,Douglas County
,,045,Edmunds County
,,047,Fall River County
,,049,Faulk County
,,051,Grant County
,,053,Gregory County
,,055,Haakon County
,,057,Hamlin County
,,059,Hand County
,,061,Hanson County
,,063,Harding County
,,065,Hughes County
,,067,Hutchinson County
,,069,Hyde County
,,071,Jackson County
,,073,Jerauld County
,,075,Jones County
,,077,Kingsbury County
,,079,Lake County
,,081,Lawrence County
,,083,Lincoln County
,,085,Lyman County
,,087,McCook County
,,089,McPherson County
,,091,Marshall County
,,093,Meade County
,,095,Mellette County
,,097,Miner County
,,099,Minnehaha County
,,101,Moody County
,,102,Oglala Lakota County
,,103,Pennington County
,,105,Perkins County
,,107,Potter County
,,109,Roberts County
,,111,Sanborn County
,,115,Spink County
,,117,Stanley County
,,119,Sully County
,,121,Todd County
,,123,Tripp County
,,125,Turner County
,,127,Union County
,,129,Walworth County
,,135,Yankton County
,,137,Ziebach County
,,003,Aurora township
,,003,Belford township
,,003,Bristol township
,,003,Center township
,,003,Cooper township
,,003,Crystal Lake township
,,003,Dudley township
,,003,Eureka township
,,003,Firesteel township
,,003,Gales township
,,003,Hopper township
,,003,Lake township
,,003,Palatine township
,,003,Patten township
,,003,Plankinton city
,,003,Plankinton township
,,003,Pleasant Lake township
,,003,Pleasant Valley township
,,003,Stickney town
,,003,Truro township
,,003,Washington township
,,003,White Lake city
,,003,White Lake township
,,005,Allen township
,,005,Altoona township
,,005,Banner township
,,005,Barrett township
,,005,Belle Prairie township
,,005,Bonilla township
,,005,Broadland town
,,005,Broadland township
,,005,Burr Oak township
,,005,Carlyle township
,,005,Cavour town
,,005,Cavour township
,,005,Clifton township
,,005,Clyde township
,,005,Custer township
,,005,Dearborn township
,,005,Fairfield township
,,005,Foster township
,,005,Grant township
,,005,Hartland township
,,005,Hitchcock town
,,005,Huron city
,,005,Iowa township
,,005,Iroquois city
,,005,Kellogg township
,,005,Lake Byron township
,,005,Liberty township
,,005,Logan township
,,005,Milford township
,,005,Nance township
,,005,Pearl Creek township
,,005,Pleasant View township
,,005,Richland township
,,005,Sand Creek township
,,005,Theresa township
,,005,Valley township
,,005,Vernon township
,,005,Virgil town
,,005,Wessington city
,,005,Wessington township
,,005,Whiteside township
,,005,Wolsey town
,,005,Wolsey township
,,005,Yale town
,,011,Afton township
,,011,Alton township
,,011,Argo township
,,011,Arlington city
,,011,Aurora town
,,011,Aurora township
,,011,Bangor township
,,011,Brookings city
,,011,Brookings township
,,011,Bruce city
,,011,Bushnell town
,,011,Elkton city
,,011,Elkton township
,,011,Eureka township
,,011,Lake Hendricks township
,,011,Lake Sinai township
,,011,Laketon township
,,011,Medary township
,,011,Oak Lake township
,,011,Oakwood township
,,011,Oslo township
,,011,Parnell township
,,011,Preston township
,,011,Richland township
,,011,Sherman township
,,011,Sinai town
,,011,Sterling township
,,011,Trenton township
,,011,Volga city
,,011,Volga township
,,011,White city
,,011,Winsor township
,,013,Aberdeen city
,,013,Aberdeen township
,,013,Allison township
,,013,Bates township
,,013,Bath township
,,013,Brainard township
,,013,Cambria township
,,013,Carlisle township
,,013,Claremont town
,,013,Claremont township
,,013,Columbia city
,,013,Columbia township
,,013,East Hanson township
,,013,East Rondell township
,,013,Franklyn township
,,013,Frederick town
,,013,Frederick township
,,013,Garden Prairie township
,,013,Garland township
,,013,Gem township
,,013,Greenfield township
,,013,Groton city
,,013,Groton township
,,013,Hecla city
,,013,Hecla township
,,013,Henry township
,,013,Highland township
,,013,Lansing township
,,013,Liberty township
,,013,Lincoln township
,,013,Mercier township
,,013,New Hope township
,,013,North Detroit township
,,013,Oneota township
,,013,Ordway township
,,013,Osceola township
,,013,Palmyra township
,,013,Portage township
,,013,Prairiewood township
,,013,Putney township
,,013,Ravinia township
,,013,Richland township
,,013,Riverside township
,,013,Savo township
,,013,Shelby township
,,013,South Detroit township
,,013,Stratford town
,,013,Verdon town
,,013,Warner town
,,013,Warner township
,,013,West Hanson township
,,013,Westport town
,,013,Westport township
,,013,West Rondell township
,,015,America township
,,015,Brule township
,,015,Chamberlain city
,,015,Chamberlain township
,,015,Cleveland township
,,015,Eagle township
,,015,Grandview UT
,,015,Highland township
,,015,Kimball city
,,015,Kimball township
,,015,Lyon township
,,015,Ola township
,,015,Plainfield township
,,015,Pleasant Grove township
,,015,Plummer township
,,015,Pukwana town
,,015,Pukwana township
,,015,Red Lake township
,,015,Richland township
,,015,Smith township
,,015,Torrey Lake township
,,015,Union township
,,015,Waldro township
,,015,West Point township
,,015,Wilbur township
,,015,Willow Lake township
,,017,Crow Creek UT
,,017,Elvira township
,,017,North Buffalo UT
,,017,Southeast Buffalo UT
,,019,Belle Fourche city
,,019,East Butte UT
,,019,Fruitdale town
,,019,Newell city
,,019,Nisland town
,,019,Union township
,,019,Vale township
,,019,West Butte UT
,,023,Bryan township
,,023,Carroll township
,,023,Castalia UT
,,023,Choteau Creek township
,,023,Dante town
,,023,Darlington township
,,023,Forbes township
,,023,Geddes city
,,023,Goose Lake township
,,023,Hamilton township
,,023,Highland township
,,023,Howard township
,,023,Jackson township
,,023,Kennedy township
,,023,Lake Andes city
,,023,Lake George township
,,023,La Roche township
,,023,Lawrence township
,,023,Lone Tree township
,,023,Moore township
,,023,Pickstown town
,,023,Plain Center township
,,023,Platte city
,,023,Platte township
,,023,Ravinia town
,,023,Ree township
,,023,Rhoda township
,,023,Rouse township
,,023,Signal township
,,023,Wagner city
,,023,Wahehe township
,,023,White Swan township
,,025,Ash township
,,025,Blaine township
,,025,Bradley town
,,025,Clark city
,,025,Collins township
,,025,Cottonwood township
,,025,Darlington township
,,025,Day township
,,025,Eden township
,,025,Elrod township
,,025,Fordham township
,,025,Foxton township
,,025,Garden City town
,,025,Garfield township
,,025,Hague township
,,025,Lake township
,,025,Lincoln township
,,025,Logan township
,,025,Maydell township
,,025,Merton township
,,025,Mount Pleasant township
,,025,Naples town
,,025,Pleasant township
,,025,Raymond town
,,025,Raymond township
,,025,Richland township
,,025,Rosedale township
,,025,Spring Valley township
,,025,Thorp township
,,025,Vienna town
,,025,Warren township
,,025,Washington township
,,025,Willow Lake city
,,025,Woodland township
,,027,Bethel township
,,027,Fairview township
,,027,Garfield township
,,027,Glenwood township
,,027,Irene city
,,027,Meckling township
,,027,Norway township
,,027,Pleasant Valley township
,,027,Prairie Center township
,,027,Riverside township
,,027,Spirit Mound township
,,027,Star township
,,027,Vermillion city
,,027,Vermillion township
,,027,Wakonda town
,,029,Dexter township
,,029,Eden township
,,029,Elmira township
,,029,Florence town
,,029,Fuller township
,,029,Germantown township
,,029,Graceland township
,,029,Henry town
,,029,Henry township
,,029,Kampeska township
,,029,Kranzburg town
,,029,Kranzburg township
,,029,Lake township
,,029,Leola township
,,029,Pelican township
,,029,Phipps township
,,029,Rauville township
,,029,Richland township
,,029,Sheridan township
,,029,South Shore town
,,029,Wallace town
,,029,Watertown city
,,029,Waverly township
,,031,Custer township
,,031,East Corson UT
,,031,Lemmon UT
,,031,McIntosh city
,,031,McLaughlin city
,,031,Morristown town
,,031,Pleasant Ridge township
,,031,Prairie View township
,,031,Ridgeland township
,,031,Rolling Green township
,,031,Sherman township
,,031,Wakpala township
,,031,Watauga township
,,031,West Corson UT
,,035,Badger township
,,035,Baker township
,,035,Beulah township
,,035,Blendon township
,,035,Ethan town
,,035,Lisbon township
,,035,Mitchell city
,,035,Mitchell UT
,,035,Mount Vernon city
,,035,Mount Vernon township
,,035,Perry township
,,035,Prosper township
,,035,Rome township
,,035,Tobin township
,,035,Union township
,,037,Andover town
,,037,Andover township
,,037,Bristol city
,,037,Bristol township
,,037,Butler town
,,037,Butler township
,,037,Central Point township
,,037,Egeland township
,,037,Farmington township
,,037,Grenville town
,,037,Grenville township
,,037,Highland township
,,037,Homer township
,,037,Independence township
,,037,Kidder township
,,037,Kosciusko township
,,037,Liberty township
,,037,Lily town
,,037,Lynn township
,,037,Morton township
,,037,Nutley township
,,037,Oak Gulch township
,,037,Pierpont town
,,037,Racine township
,,037,Raritan township
,,037,Roslyn town
,,037,Rusk township
,,037,Scotland township
,,037,Troy township
,,037,Union township
,,037,Valley township
,,037,Waubay city
,,037,Waubay township
,,037,Webster township
,,037,Webster city
,,037,Wheatland township
,,037,York township
,,039,Altamont town
,,039,Altamont township
,,039,Antelope Valley township
,,039,Astoria town
,,039,Blom township
,,039,Brandt town
,,039,Brandt township
,,039,Clear Lake city
,,039,Clear Lake township
,,039,Gary city
,,039,Glenwood township
,,039,Goodwin town
,,039,Goodwin township
,,039,Grange township
,,039,Havana township
,,039,Herrick township
,,039,Hidewood township
,,039,Lowe township
,,039,Norden township
,,039,Portland township
,,039,Rome township
,,039,Scandinavia township
,,039,Toronto town
,,043,Armour city
,,043,Belmont township
,,043,Chester township
,,043,Clark township
,,043,Corsica city
,,043,Delmont city
,,043,East Choteau township
,,043,Garfield township
,,043,Grandview township
,,043,Holland township
,,043,Independence township
,,043,Iowa township
,,043,Joubert township
,,043,Lincoln township
,,043,Valley township
,,043,Walnut Grove township
,,043,Washington township
,,045,Adrian township
,,045,Belle township
,,045,Bowdle city
,,045,Bowdle township
,,045,Bryant township
,,045,Clear Lake township
,,045,Cleveland township
,,045,Cloyd Valley township
,,045,Cortlandt township
